customer_id,signup_date,order_date,order_id,revenue,funnel_stage,channel,country
11364,2022-08-01,2023-08-06,ORD105948,245.84,Purchase,Organic,UK
10694,2021-12-26,2022-05-27,ORD105949,2.96,Purchase,Organic,USA
10924,2021-09-18,2022-05-24,ORD105950,97.76,Signup,Paid Ads,USA
10151,2021-05-03,2021-08-24,ORD105951,58.11,Visit,Social Media,France
10585,2021-08-19,2021-11-22,ORD105952,111.13,Visit,Social Media,UK
10912,2022-09-29,2023-04-14,ORD105953,53.59,Repeat Purchase,Organic,UK
12321,2021-04-22,2022-03-23,ORD105954,151.77,Visit,Social Media,India
11577,2023-02-23,2023-02-25,ORD105955,2.46,Purchase,Social Media,USA
10495,2022-08-16,2023-01-11,ORD105956,62.48,Repeat Purchase,Referral,India
12148,2021-09-03,2022-09-23,ORD105957,213.53,Signup,Social Media,France
10556,2023-05-09,2023-08-27,ORD105958,34.55,Signup,Social Media,UK
11105,2022-01-26,2022-02-14,ORD105959,6.5,Visit,Social Media,India
11552,2022-01-27,2022-08-17,ORD105960,82.35,Repeat Purchase,Paid Ads,UK
12120,,,ORD105961,450.26,Visit,Social Media,India
10156,2021-08-03,2022-01-31,ORD105962,7.96,Signup,Referral,India
10734,,,ORD105963,8.72,Visit,Email,UK
12179,2023-01-17,2023-08-31,ORD105964,108.5,Visit,Paid Ads,France
11427,2022-01-02,2022-10-20,ORD105965,34.53,Repeat Purchase,Referral,Germany
10558,2021-03-23,2022-03-15,ORD105966,63.36,Purchase,Organic,Germany
12154,2023-03-17,2023-05-31,ORD105967,212.99,Visit,Referral,USA
12312,2023-04-02,2024-02-12,ORD105968,26.6,Repeat Purchase,Email,Germany
10154,2021-03-17,2022-01-26,ORD105969,152.46,Purchase,Paid Ads,UK
10996,2022-06-11,2023-01-19,ORD105970,84.26,Repeat Purchase,Email,USA
12294,2023-01-02,2024-01-09,ORD105971,282.41,Purchase,Organic,Germany
10530,2022-05-18,2022-06-22,ORD105972,433.26,Purchase,Organic,Germany
11971,2023-01-12,2023-12-01,ORD105973,79.62,Purchase,Organic,India
10728,2022-04-24,2023-02-17,ORD105974,105.44,Signup,Referral,India
11177,2022-01-07,2022-12-05,ORD105975,164.38,Visit,Referral,Germany
10153,2021-09-22,2021-12-20,ORD105976,46.05,Signup,Social Media,USA
10091,2021-09-21,2021-10-19,ORD105977,30.86,Visit,Organic,UK
12385,2021-04-20,2021-10-12,ORD105978,401.21,Purchase,Email,Germany
11503,2021-11-03,2022-06-10,ORD105979,68.01,Repeat Purchase,Organic,UK
11716,2021-07-19,2021-12-01,ORD105980,0.19,Purchase,Paid Ads,USA
12497,2021-08-14,2022-09-06,ORD105981,218.21,Repeat Purchase,Referral,France
12016,2021-07-04,2022-06-20,ORD105982,109.85,Visit,Organic,USA
10786,2021-01-31,2021-07-24,ORD105983,22.15,Purchase,Social Media,France
10272,2022-09-06,2023-01-09,ORD105984,3.67,Repeat Purchase,Organic,India
12027,2023-02-10,2023-07-30,ORD105985,41.35,Purchase,Social Media,UK
10176,,,ORD105986,315.54,Purchase,Referral,India
10642,,,ORD105987,325.25,Repeat Purchase,Referral,UK
11898,2023-03-22,2023-08-02,ORD105988,44.7,Repeat Purchase,Social Media,USA
10566,2023-03-08,2023-12-04,ORD105989,216.9,Purchase,Paid Ads,Germany
10665,2021-09-23,2021-10-18,ORD105990,69.97,Signup,Referral,Germany
11331,2022-10-14,2023-07-17,ORD105991,127.48,Purchase,Social Media,France
11798,2023-03-25,2023-07-02,ORD105992,48.86,Signup,Referral,Germany
11069,2023-03-09,2024-03-04,ORD105993,87.07,Visit,Organic,UK
12349,2021-12-16,2022-01-14,ORD105994,41.74,Visit,Email,Germany
10407,2022-12-29,2023-05-10,ORD105995,7.57,Visit,Paid Ads,India
11212,2022-06-28,2023-07-26,ORD105996,18.01,Purchase,Email,Germany
11853,2022-04-02,2023-03-18,ORD105997,41.21,Purchase,Paid Ads,India
11152,2023-03-26,2023-08-11,ORD105998,448.84,Repeat Purchase,Organic,France
11141,2021-03-29,2021-10-05,ORD105999,404.62,Purchase,Social Media,France
10143,2021-03-04,2022-03-29,ORD106000,211.0,Purchase,Social Media,USA
12489,2022-01-22,2022-07-27,ORD106001,31.75,Purchase,Social Media,USA
10486,2023-03-02,2023-07-19,ORD106002,69.92,Purchase,Organic,USA
10859,2022-04-04,2023-02-17,ORD106003,69.53,Visit,Email,India
11935,,,ORD106004,58.72,Repeat Purchase,Referral,USA
10147,2023-03-29,2023-11-20,ORD106005,5.51,Purchase,Social Media,France
11359,2022-09-28,2023-10-01,ORD106006,91.76,Signup,Referral,Germany
11357,2021-09-26,2022-07-19,ORD106007,9.07,Purchase,Email,India
10089,2023-06-13,2023-12-29,ORD106008,194.29,Signup,Referral,USA
11357,2023-03-08,2023-12-16,ORD106009,141.05,Visit,Referral,USA
10198,2022-09-25,2023-10-08,ORD106010,52.2,Visit,Referral,France
10537,2021-12-12,2022-03-01,ORD106011,125.0,Purchase,Organic,Germany
10300,2022-12-25,2023-09-09,ORD106012,31.84,Purchase,Email,UK
10723,2022-10-22,2023-01-30,ORD106013,36.99,Visit,Referral,Germany
11598,,,ORD106014,45.25,Visit,Social Media,USA
11459,2021-12-31,2022-10-03,ORD106015,191.35,Purchase,Social Media,USA
10067,2021-01-14,2021-05-14,ORD106016,28.39,Repeat Purchase,Email,Germany
11537,2021-05-16,2021-07-09,ORD106017,99.28,Visit,Organic,Germany
10397,2021-10-31,2021-11-17,ORD106018,26.85,Signup,Referral,France
10619,2022-02-01,2022-12-06,ORD106019,40.26,Purchase,Organic,UK
11584,2023-03-03,2024-03-04,ORD106020,32.22,Signup,Email,India
11163,2021-03-20,2021-07-18,ORD106021,124.28,Signup,Paid Ads,India
10729,2023-01-25,2023-05-14,ORD106022,89.77,Purchase,Social Media,UK
10555,2022-12-06,2023-11-01,ORD106023,153.31,Purchase,Referral,France
11952,2022-02-22,2022-04-23,ORD106024,29.81,Purchase,Referral,Germany
11751,2021-08-30,2022-05-20,ORD106025,1.1,Repeat Purchase,Email,USA
12329,2021-02-20,2021-11-14,ORD106026,136.92,Visit,Email,UK
10995,2023-01-14,2023-11-06,ORD106027,14.64,Visit,Organic,France
11959,2023-02-10,2023-06-16,ORD106028,33.93,Repeat Purchase,Social Media,UK
11601,2022-01-19,2022-06-04,ORD106029,43.78,Signup,Organic,USA
11480,2022-01-10,2022-03-28,ORD106030,164.83,Purchase,Email,India
12134,2022-12-31,2023-07-25,ORD106031,117.99,Repeat Purchase,Social Media,Germany
11102,2021-07-25,2022-08-23,ORD106032,24.44,Purchase,Email,France
12351,2023-04-06,2024-05-06,ORD106033,109.32,Purchase,Organic,India
11403,2022-05-04,2022-11-03,ORD106034,147.78,Visit,Organic,USA
12177,2022-01-16,2022-04-14,ORD106035,59.1,Signup,Organic,UK
11299,2023-05-31,2024-04-14,ORD106036,33.88,Purchase,Paid Ads,France
11722,2021-11-07,2022-06-23,ORD106037,136.35,Purchase,Organic,France
10898,2022-01-10,2022-03-14,ORD106038,113.27,Signup,Referral,India
11206,2022-09-24,2023-08-15,ORD106039,9.73,Visit,Organic,India
11535,2022-08-15,2022-10-08,ORD106040,131.84,Signup,Email,USA
10077,2021-02-11,2021-11-30,ORD106041,80.45,Signup,Organic,India
11532,2022-06-17,2023-03-24,ORD106042,167.98,Purchase,Email,France
10237,2022-06-06,2023-06-10,ORD106043,25.39,Visit,Email,Germany
11157,2023-04-05,2024-01-08,ORD106044,35.84,Signup,Social Media,USA
11996,2021-06-02,2021-12-06,ORD106045,94.05,Signup,Paid Ads,USA
11215,2021-11-08,2022-05-17,ORD106046,78.87,Signup,Email,Germany
10277,2021-10-21,2022-11-16,ORD106047,-58.6,Repeat Purchase,Email,USA
10523,2022-08-21,2023-05-20,ORD106048,164.47,Purchase,Referral,USA
10179,2021-04-23,2021-07-26,ORD106049,99.82,Visit,Organic,India
10122,2022-12-02,2023-03-01,ORD106050,148.66,Purchase,Paid Ads,USA
11269,2021-04-22,2021-12-24,ORD106051,19.96,Visit,Paid Ads,France
11757,2021-06-24,2021-09-06,ORD106052,156.67,Purchase,Social Media,India
11094,2023-04-02,2023-06-02,ORD106053,74.28,Visit,Email,UK
10479,2021-10-29,2022-06-07,ORD106054,-4.12,Visit,Email,France
11797,2022-05-31,2023-02-21,ORD106055,32.07,Visit,Referral,UK
12131,2023-01-04,2023-05-04,ORD106056,3.13,Signup,Paid Ads,India
12404,2021-08-09,2022-06-16,ORD106057,73.25,Visit,Organic,France
10815,2021-06-20,2022-04-24,ORD106058,47.32,Visit,Social Media,India
10442,2021-11-14,2022-10-20,ORD106059,525.36,Visit,Social Media,UK
10142,2021-08-01,2021-08-28,ORD106060,243.45,Purchase,Social Media,Germany
10191,2021-09-10,2022-08-17,ORD106061,209.62,Visit,Social Media,USA
11410,2021-05-04,2022-05-09,ORD106062,83.45,Signup,Paid Ads,Germany
10377,2022-10-02,2023-07-30,ORD106063,197.46,Signup,Email,Germany
10534,2021-08-01,2022-05-01,ORD106064,37.25,Repeat Purchase,Paid Ads,India
11716,2022-09-16,2022-10-08,ORD106065,98.69,Signup,Organic,India
11032,2021-03-26,2021-07-02,ORD106066,59.89,Signup,Social Media,USA
11410,2022-05-31,2023-03-11,ORD106067,22.55,Visit,Paid Ads,Germany
12140,2021-03-06,2022-01-07,ORD106068,9.05,Purchase,Organic,France
11989,2021-11-14,2022-03-03,ORD106069,98.03,Visit,Referral,India
11177,2021-12-12,2022-07-02,ORD106070,12.33,Repeat Purchase,Social Media,Germany
10404,2022-09-24,2023-01-07,ORD106071,151.9,Signup,Email,UK
11172,2021-08-31,2021-10-15,ORD106072,305.31,Visit,Email,India
10888,2023-06-17,2024-02-28,ORD106073,21.22,Signup,Email,USA
10421,2021-05-17,2021-10-07,ORD106074,76.4,Signup,Organic,Germany
11641,2021-09-04,2021-09-28,ORD106075,161.08,Visit,Paid Ads,India
10471,2022-03-17,2022-05-17,ORD106076,40.57,Visit,Social Media,USA
10546,2021-02-14,2021-10-01,ORD106077,304.24,Visit,Social Media,USA
10630,2022-10-20,2023-01-09,ORD106078,263.21,Visit,Social Media,UK
11037,2023-05-30,2024-04-29,ORD106079,13.14,Signup,Social Media,USA
11829,2022-11-19,2023-06-17,ORD106080,3.33,Repeat Purchase,Referral,India
10363,2022-07-08,2023-08-11,ORD106081,449.88,Repeat Purchase,Social Media,India
12166,2023-03-20,2023-10-02,ORD106082,376.13,Repeat Purchase,Referral,France
10545,2021-03-30,2022-03-11,ORD106083,65.84,Purchase,Paid Ads,Germany
10633,,,ORD106084,6.23,Purchase,Email,Germany
11936,2021-08-16,2022-08-27,ORD106085,115.76,Visit,Referral,UK
11680,2023-03-21,2023-08-29,ORD106086,41.68,Repeat Purchase,Email,Germany
10962,2021-10-18,2022-05-13,ORD106087,331.23,Signup,Email,USA
10882,2022-02-26,2022-12-31,ORD106088,189.97,Visit,Organic,India
10870,2021-03-08,2021-04-20,ORD106089,125.84,Repeat Purchase,Referral,USA
10515,2021-09-08,2022-06-22,ORD106090,40.17,Purchase,Social Media,Germany
11420,2021-02-10,2021-11-15,ORD106091,144.99,Signup,Organic,France
10865,2021-04-09,2022-01-08,ORD106092,-40.96,Visit,Social Media,Germany
12153,2021-11-02,2022-06-10,ORD106093,4.6,Visit,Email,UK
11108,2023-05-22,2024-03-01,ORD106094,85.22,Visit,Organic,India
10213,2023-05-04,2023-09-26,ORD106095,80.49,Repeat Purchase,Social Media,USA
12244,2022-04-01,2022-06-08,ORD106096,-172.77,Repeat Purchase,Social Media,Germany
10018,2022-08-14,2022-12-31,ORD106097,240.9,Visit,Paid Ads,India
10641,2021-10-28,2021-11-06,ORD106098,52.52,Signup,Organic,USA
11104,2021-07-18,2021-11-05,ORD106099,71.63,Purchase,Organic,Germany
10329,2022-10-21,2022-11-26,ORD106100,76.28,Signup,Email,Germany
10865,2022-05-03,2022-07-22,ORD106101,47.03,Signup,Email,Germany
10773,2021-04-16,2021-07-20,ORD106102,163.22,Repeat Purchase,Organic,UK
10391,2022-02-05,2022-03-31,ORD106103,88.6,Visit,Paid Ads,UK
10636,2022-12-06,2023-04-16,ORD106104,294.35,Repeat Purchase,Paid Ads,USA
12354,2022-04-22,2022-11-30,ORD106105,126.09,Signup,Email,USA
11025,2021-05-02,2022-05-20,ORD106106,28.58,Visit,Referral,India
11674,2021-03-18,2021-05-19,ORD106107,21.61,Repeat Purchase,Social Media,France
10739,2021-11-08,2021-11-19,ORD106108,55.9,Visit,Email,India
11545,,,ORD106109,51.13,Purchase,Paid Ads,France
10468,2023-05-11,2024-01-29,ORD106110,62.73,Visit,Organic,Germany
12259,2023-03-20,2023-04-20,ORD106111,24.34,Repeat Purchase,Paid Ads,Germany
11135,2022-11-13,2022-12-31,ORD106112,459.23,Purchase,Organic,India
11031,2022-06-02,2023-05-27,ORD106113,18.9,Signup,Email,UK
10873,,,ORD106114,126.89,Signup,Social Media,UK
10459,2021-04-08,2022-03-16,ORD106115,1.58,Visit,Social Media,USA
12300,2022-04-04,2022-07-11,ORD106116,62.7,Signup,Email,USA
11549,2023-04-21,2023-10-04,ORD106117,44.39,Repeat Purchase,Social Media,India
10751,2021-08-18,2022-06-19,ORD106118,57.76,Purchase,Social Media,UK
11461,2021-06-17,2022-01-15,ORD106119,82.72,Purchase,Referral,Germany
11777,2023-03-20,2023-10-04,ORD106120,110.07,Repeat Purchase,Referral,Germany
10853,2023-02-16,2023-10-19,ORD106121,105.11,Signup,Referral,UK
12283,2021-01-08,2021-06-10,ORD106122,119.54,Visit,Organic,India
11329,2021-06-21,2021-09-24,ORD106123,223.37,Purchase,Referral,USA
10477,2021-12-26,2022-02-26,ORD106124,261.34,Signup,Email,India
12263,2021-07-14,2022-01-23,ORD106125,160.39,Signup,Referral,UK
10134,2021-09-26,2022-08-13,ORD106126,9.87,Visit,Email,India
11152,2021-01-19,2022-01-12,ORD106127,390.21,Purchase,Referral,UK
10409,2021-12-20,2022-10-17,ORD106128,353.4,Signup,Social Media,India
11445,2023-05-14,2024-06-15,ORD106129,149.25,Signup,Referral,France
11317,2021-02-18,2021-11-16,ORD106130,-87.44,Visit,Email,Germany
11269,2022-04-09,2023-04-19,ORD106131,34.62,Visit,Email,France
11579,2021-12-22,2022-03-21,ORD106132,169.44,Signup,Email,UK
10085,2023-04-30,2024-03-22,ORD106133,252.31,Repeat Purchase,Referral,Germany
11865,2021-06-07,2022-03-05,ORD106134,131.3,Visit,Organic,France
11469,2021-03-07,2021-05-30,ORD106135,119.01,Signup,Email,India
10377,2023-05-09,2024-02-27,ORD106136,25.73,Visit,Organic,India
11680,2022-07-25,2023-08-23,ORD106137,53.14,Repeat Purchase,Referral,Germany
11074,2023-04-01,2023-05-06,ORD106138,154.11,Visit,Organic,UK
10241,2021-11-04,2021-11-21,ORD106139,2.05,Visit,Organic,France
10919,2021-12-03,2022-02-17,ORD106140,123.02,Signup,Email,UK
11586,2022-11-02,2022-12-20,ORD106141,174.64,Visit,Referral,India
12313,2023-02-22,2024-02-15,ORD106142,48.9,Purchase,Email,USA
11271,2021-05-01,2021-12-22,ORD106143,9.51,Signup,Social Media,USA
10069,2023-02-05,2023-03-20,ORD106144,205.19,Purchase,Paid Ads,UK
12104,2022-02-08,2022-05-27,ORD106145,18.36,Signup,Organic,India
11405,2023-02-12,2023-06-20,ORD106146,55.6,Signup,Referral,India
12086,2022-10-09,2022-10-15,ORD106147,147.41,Signup,Organic,USA
12007,2023-02-25,2023-12-25,ORD106148,203.78,Visit,Referral,USA
10800,2022-07-22,2022-11-10,ORD106149,237.99,Visit,Email,France
11041,2023-04-23,2023-11-21,ORD106150,90.71,Visit,Paid Ads,France
10824,2021-04-06,2022-05-10,ORD106151,77.52,Repeat Purchase,Paid Ads,USA
10755,2021-04-24,2022-02-21,ORD106152,226.32,Signup,Paid Ads,UK
12399,2023-05-19,2024-03-20,ORD106153,99.36,Signup,Paid Ads,Germany
11995,2022-03-05,2023-03-02,ORD106154,103.72,Visit,Organic,India
11839,2022-06-24,2022-08-28,ORD106155,68.29,Signup,Referral,India
11321,2023-03-29,2023-04-28,ORD106156,55.98,Repeat Purchase,Social Media,India
12330,2021-01-02,2021-10-23,ORD106157,78.6,Repeat Purchase,Referral,France
11609,2021-07-31,2022-04-21,ORD106158,54.47,Signup,Organic,USA
10109,2022-08-03,2023-05-26,ORD106159,50.51,Signup,Email,France
11016,2022-10-02,2023-08-16,ORD106160,607.39,Visit,Social Media,USA
11961,2021-11-29,2021-12-12,ORD106161,49.18,Purchase,Social Media,UK
11769,2021-01-24,2021-03-22,ORD106162,35.55,Repeat Purchase,Social Media,France
10024,2023-02-04,2024-01-13,ORD106163,52.42,Visit,Organic,USA
10842,2022-01-03,2022-09-01,ORD106164,107.22,Signup,Paid Ads,UK
10737,2023-01-12,2023-12-30,ORD106165,290.28,Visit,Paid Ads,France
12104,2022-05-21,2023-01-23,ORD106166,186.06,Repeat Purchase,Paid Ads,India
10179,2021-06-25,2021-09-30,ORD106167,221.6,Visit,Referral,UK
10231,2022-03-05,2023-03-27,ORD106168,235.09,Purchase,Paid Ads,France
11917,,,ORD106169,303.88,Visit,Social Media,USA
10342,2023-01-03,2024-01-25,ORD106170,32.16,Purchase,Paid Ads,India
10476,2022-03-18,2022-11-19,ORD106171,73.58,Purchase,Social Media,USA
11822,2022-07-02,2023-05-23,ORD106172,58.37,Purchase,Social Media,Germany
10454,2022-05-29,2023-05-05,ORD106173,57.73,Purchase,Referral,Germany
11255,2023-06-14,2023-06-17,ORD106174,126.76,Signup,Paid Ads,France
10288,2021-12-27,2022-10-28,ORD106175,61.66,Purchase,Email,UK
11236,2021-10-01,2022-06-18,ORD106176,114.96,Visit,Paid Ads,UK
12305,2021-06-26,2022-05-22,ORD106177,57.81,Visit,Email,France
10529,2021-09-21,2021-11-04,ORD106178,44.72,Visit,Referral,France
12276,2021-07-05,2022-01-31,ORD106179,52.26,Purchase,Organic,India
10595,2022-06-11,2023-02-09,ORD106180,195.41,Purchase,Referral,USA
10434,,,ORD106181,110.27,Signup,Referral,USA
10881,2022-12-07,2023-06-27,ORD106182,437.95,Visit,Email,Germany
11781,2021-07-17,2022-07-24,ORD106183,214.52,Purchase,Referral,Germany
10401,2021-12-15,2022-01-10,ORD106184,79.81,Purchase,Social Media,France
12135,2022-02-25,2023-03-17,ORD106185,33.31,Repeat Purchase,Referral,UK
11565,2021-11-01,2022-02-26,ORD106186,134.47,Visit,Referral,UK
10308,2021-03-05,2021-10-16,ORD106187,155.64,Signup,Email,India
10342,2021-10-17,2022-10-11,ORD106188,74.87,Repeat Purchase,Referral,Germany
10435,2021-01-18,2021-08-10,ORD106189,31.35,Purchase,Referral,India
10176,2021-03-05,2021-11-06,ORD106190,97.77,Signup,Paid Ads,USA
10138,2023-05-24,2023-07-11,ORD106191,35.14,Signup,Social Media,France
10193,2021-11-26,2022-11-26,ORD106192,337.61,Repeat Purchase,Social Media,UK
11184,2023-05-20,2024-01-27,ORD106193,118.95,Purchase,Social Media,Germany
10942,2023-02-02,2023-04-20,ORD106194,41.43,Visit,Referral,Germany
10524,2021-01-17,2021-09-30,ORD106195,29.16,Visit,Social Media,France
11624,2022-03-19,2022-07-16,ORD106196,151.36,Signup,Paid Ads,France
12257,2021-05-21,2021-06-24,ORD106197,147.64,Visit,Organic,Germany
10740,2021-11-04,2022-09-11,ORD106198,109.1,Visit,Organic,Germany
10861,2022-03-20,2022-08-09,ORD106199,114.32,Purchase,Paid Ads,UK
10953,2022-05-11,2022-11-23,ORD106200,111.12,Signup,Organic,UK
11302,2022-03-02,2022-11-16,ORD106201,53.57,Signup,Organic,France
11274,2022-04-20,2023-04-20,ORD106202,332.55,Visit,Email,USA
11743,2023-04-12,2023-07-04,ORD106203,78.3,Purchase,Referral,USA
12187,2021-09-02,2022-03-12,ORD106204,2.46,Visit,Email,France
10791,2022-03-26,2022-04-16,ORD106205,51.39,Purchase,Email,France
10545,2023-03-13,2023-04-05,ORD106206,16.75,Purchase,Paid Ads,India
11844,2021-12-17,2022-03-01,ORD106207,54.19,Repeat Purchase,Organic,USA
11016,2022-08-22,2023-08-22,ORD106208,112.46,Signup,Paid Ads,Germany
11927,2022-12-12,2023-04-24,ORD106209,2.75,Visit,Social Media,India
11553,2023-05-20,2024-06-16,ORD106210,245.01,Repeat Purchase,Email,India
10056,2021-06-10,2021-11-23,ORD106211,113.09,Signup,Organic,France
12159,2021-05-20,2021-09-06,ORD106212,42.01,Signup,Referral,UK
10004,2022-05-08,2022-08-05,ORD106213,44.74,Visit,Email,India
11437,2022-08-11,2022-09-16,ORD106214,75.21,Visit,Organic,France
11362,2022-06-15,2023-04-20,ORD106215,34.22,Visit,Social Media,India
11820,2022-01-28,2022-03-19,ORD106216,0.52,Visit,Paid Ads,UK
11282,2023-04-22,2023-06-20,ORD106217,3.23,Visit,Organic,France
12137,2022-02-05,2022-04-17,ORD106218,53.13,Visit,Organic,UK
11273,2021-02-19,2021-06-26,ORD106219,15.92,Signup,Email,UK
11131,2023-01-14,2023-11-16,ORD106220,2.71,Visit,Organic,Germany
10667,2021-10-22,2021-12-22,ORD106221,235.31,Purchase,Social Media,UK
11281,2022-03-01,2022-12-30,ORD106222,38.45,Visit,Referral,UK
10996,2021-01-12,2021-07-09,ORD106223,83.93,Repeat Purchase,Social Media,UK
11926,2021-12-01,2021-12-28,ORD106224,23.73,Visit,Organic,USA
10281,2021-01-15,2021-09-11,ORD106225,5.74,Repeat Purchase,Referral,Germany
11227,2021-01-28,2021-09-16,ORD106226,163.92,Visit,Social Media,USA
12063,2022-01-23,2022-06-24,ORD106227,16.02,Repeat Purchase,Referral,UK
10935,2021-10-19,2022-09-16,ORD106228,3.13,Signup,Email,USA
10253,2023-06-06,2023-06-12,ORD106229,106.18,Visit,Organic,France
11211,2023-04-13,2023-06-16,ORD106230,1.63,Visit,Referral,USA
10328,2021-09-07,2022-01-07,ORD106231,68.78,Repeat Purchase,Paid Ads,France
11420,2022-05-20,2022-06-24,ORD106232,40.9,Visit,Email,India
11540,2021-04-08,2021-12-01,ORD106233,46.18,Signup,Organic,Germany
11192,2023-03-26,2023-06-06,ORD106234,0.47,Visit,Email,USA
11716,2021-12-03,2022-01-01,ORD106235,400.07,Visit,Paid Ads,India
12413,2021-02-08,2021-09-22,ORD106236,87.32,Visit,Organic,UK
11201,2021-02-07,2021-12-06,ORD106237,-101.98,Purchase,Email,France
10654,2021-10-27,2022-10-08,ORD106238,131.64,Signup,Email,USA
11385,2021-06-28,2022-04-08,ORD106239,191.65,Visit,Referral,India
10759,2022-09-01,2022-09-05,ORD106240,112.35,Purchase,Referral,India
11798,2023-06-11,2023-08-14,ORD106241,172.36,Purchase,Email,Germany
11063,2022-04-14,2022-12-04,ORD106242,71.46,Visit,Referral,UK
10415,2021-10-09,2022-01-31,ORD106243,55.69,Visit,Organic,Germany
10254,2023-01-20,2023-12-04,ORD106244,207.88,Repeat Purchase,Referral,USA
11166,2021-06-13,2022-02-13,ORD106245,240.57,Purchase,Organic,UK
11876,2022-03-29,2023-03-12,ORD106246,17.79,Purchase,Organic,USA
10899,2021-04-07,2021-04-23,ORD106247,93.88,Visit,Organic,France
12058,2023-02-08,2024-02-25,ORD106248,138.11,Signup,Organic,USA
10025,2021-11-05,2022-09-07,ORD106249,10.48,Visit,Email,UK
10420,2021-09-19,2022-09-22,ORD106250,318.42,Signup,Social Media,USA
11244,2021-10-20,2021-11-25,ORD106251,88.1,Visit,Social Media,Germany
11876,2023-02-09,2024-01-18,ORD106252,124.43,Purchase,Organic,India
11260,2021-09-06,2022-09-12,ORD106253,23.56,Repeat Purchase,Social Media,USA
12284,,,ORD106254,36.85,Signup,Organic,UK
11008,2021-09-08,2022-04-14,ORD106255,15.48,Visit,Social Media,Germany
10218,2021-05-03,2021-09-16,ORD106256,36.78,Visit,Paid Ads,UK
11510,2021-11-21,2022-07-24,ORD106257,81.37,Purchase,Referral,France
11959,2022-11-12,2022-12-19,ORD106258,215.22,Signup,Social Media,India
10662,2022-05-16,2023-01-21,ORD106259,91.56,Signup,Organic,Germany
10989,2022-11-18,2023-01-09,ORD106260,33.64,Repeat Purchase,Referral,India
10188,2023-02-20,2024-03-22,ORD106261,5.48,Repeat Purchase,Referral,USA
10254,2022-12-17,2023-11-27,ORD106262,116.73,Purchase,Email,India
10067,2023-04-17,2024-02-19,ORD106263,65.4,Visit,Email,USA
10615,2021-03-07,2021-09-25,ORD106264,498.9,Repeat Purchase,Social Media,Germany
12383,2023-04-07,2024-04-15,ORD106265,181.56,Visit,Email,UK
10873,2023-04-16,2024-04-24,ORD106266,198.26,Visit,Organic,Germany
12347,2021-02-28,2021-04-17,ORD106267,1.48,Visit,Email,UK
11625,2023-01-01,2023-05-02,ORD106268,180.5,Purchase,Paid Ads,UK
10356,2022-05-13,2023-04-03,ORD106269,25.97,Visit,Social Media,India
10255,2022-01-08,2022-01-23,ORD106270,105.77,Signup,Referral,UK
11007,2021-09-23,2022-06-18,ORD106271,71.18,Visit,Referral,France
12400,2022-10-15,2023-06-07,ORD106272,101.72,Visit,Paid Ads,France
11755,2021-08-24,2021-12-22,ORD106273,17.19,Signup,Organic,India
10283,2023-06-17,2023-11-02,ORD106274,73.25,Purchase,Referral,India
10098,,,ORD106275,4.52,Purchase,Paid Ads,Germany
10196,2022-06-11,2022-10-18,ORD106276,5.02,Signup,Email,France
10877,2023-03-25,2023-12-01,ORD106277,128.66,Visit,Social Media,France
11868,2022-03-17,2023-03-01,ORD106278,363.63,Purchase,Paid Ads,UK
11388,2022-10-12,2023-07-13,ORD106279,180.28,Repeat Purchase,Paid Ads,Germany
12415,2022-02-10,2023-02-04,ORD106280,75.99,Visit,Email,Germany
10569,2023-01-14,2023-11-10,ORD106281,6.9,Visit,Organic,Germany
11065,2022-08-24,2022-10-09,ORD106282,5.53,Visit,Email,USA
10421,2022-08-12,2022-10-29,ORD106283,20.62,Purchase,Email,UK
11204,2022-10-10,2023-08-03,ORD106284,446.62,Signup,Referral,India
10544,2022-04-14,2023-04-12,ORD106285,61.03,Purchase,Paid Ads,Germany
10070,2021-04-20,2022-04-29,ORD106286,222.49,Visit,Paid Ads,UK
11223,2021-12-19,2022-11-25,ORD106287,-146.55,Purchase,Email,UK
10767,2023-03-24,2023-10-28,ORD106288,111.59,Repeat Purchase,Email,UK
12354,2021-04-01,2021-07-20,ORD106289,354.38,Visit,Paid Ads,France
11706,2023-06-01,2024-01-13,ORD106290,31.43,Signup,Paid Ads,India
12424,2022-02-18,2022-11-19,ORD106291,72.81,Purchase,Paid Ads,Germany
10654,2022-12-03,2023-08-15,ORD106292,240.05,Signup,Organic,India
12446,2021-03-14,2021-04-21,ORD106293,96.29,Signup,Email,India
11796,2022-11-16,2023-03-30,ORD106294,33.95,Repeat Purchase,Email,France
10220,2022-07-01,2023-04-21,ORD106295,28.12,Signup,Referral,India
10181,2022-12-23,2023-03-30,ORD106296,167.75,Visit,Referral,India
10306,,,ORD106297,1.54,Purchase,Social Media,UK
11419,2022-10-07,2022-12-13,ORD106298,294.68,Signup,Paid Ads,UK
11013,2021-10-10,2022-04-18,ORD106299,2.23,Visit,Paid Ads,Germany
12051,2022-05-20,2022-12-04,ORD106300,119.63,Visit,Social Media,USA
10847,2021-07-17,2021-09-02,ORD106301,111.39,Visit,Email,Germany
10803,2021-02-01,2021-10-17,ORD106302,103.65,Repeat Purchase,Paid Ads,Germany
10214,2022-10-10,2023-05-10,ORD106303,77.17,Signup,Referral,UK
11443,2023-01-30,2023-07-10,ORD106304,229.61,Repeat Purchase,Organic,India
10100,2023-05-21,2023-09-10,ORD106305,129.22,Repeat Purchase,Email,France
